date,Year_Month,open,high,low,close,volume,avg_vol_20d,UNRATE(%),CONSUMER CONF INDEX,PPI-CONST MAT.,CPIALLITEMS,INFLATION(%),MORTGAGE INT. MONTHLY AVG(%),MED HOUSEHOLD INCOME,CORP. BOND YIELD(%),MONTHLY HOME SUPPLY
2018/8/6,8-2018,2840.29,2853.29,2835.98,2850.3999,2874540000,3193405500,3.8,133.4,239.4,106.3830864,2.699180031,4.55,63179,3.88,6.5
2018/8/7,8-2018,2855.9199,2863.4299,2855.9199,2858.45,3162770000,3198351500,3.8,133.4,239.4,106.3830864,2.699180031,4.55,63179,3.88,6.5
2018/8/8,8-2018,2856.79,2862.4399,2853.0901,2857.7,2972200000,3198724500,3.8,133.4,239.4,106.3830864,2.699180031,4.55,63179,3.88,6.5
2018/8/9,8-2018,2857.1899,2862.48,2851.98,2853.5801,3047050000,3209992500,3.8,133.4,239.4,106.3830864,2.699180031,4.55,63179,3.88,6.5
2018/8/10,8-2018,2838.8999,2842.2,2825.8101,2833.28,3256040000,3242094500,3.8,133.4,239.4,106.3830864,2.699180031,4.55,63179,3.88,6.5
2018/8/13,8-2018,2835.46,2843.3999,2819.8799,2821.9299,3158450000,3259405500,3.8,133.4,239.4,106.3830864,2.699180031,4.55,63179,3.88,6.5
2018/8/14,8-2018,2827.8799,2843.1101,2826.5801,2839.96,2976970000,3255717500,3.8,133.4,239.4,106.3830864,2.699180031,4.55,63179,3.88,6.5
2018/8/15,8-2018,2827.95,2827.95,2802.49,2818.3701,3645070000,3283482000,3.8,133.4,239.4,106.3830864,2.699180031,4.55,63179,3.88,6.5
2018/8/16,8-2018,2831.4399,2850.49,2831.4399,2840.6899,3219880000,3281141000,3.8,133.4,239.4,106.3830864,2.699180031,4.55,63179,3.88,6.5
2018/8/17,8-2018,2838.3201,2855.6299,2833.73,2850.1299,3024100000,3270835500,3.8,133.4,239.4,106.3830864,2.699180031,4.55,63179,3.88,6.5
2018/8/20,8-2018,2853.9299,2859.76,2850.6201,2857.05,2748020000,3262865000,3.8,133.4,239.4,106.3830864,2.699180031,4.55,63179,3.88,6.5
2018/8/21,8-2018,2861.51,2873.23,2861.3201,2862.96,3147140000,3249345500,3.8,133.4,239.4,106.3830864,2.699180031,4.55,63179,3.88,6.5
2018/8/22,8-2018,2860.99,2867.54,2856.05,2861.8201,2689560000,3206173000,3.8,133.4,239.4,106.3830864,2.699180031,4.55,63179,3.88,6.5
2018/8/23,8-2018,2860.29,2868.78,2854.03,2856.98,2713910000,3159202000,3.8,133.4,239.4,106.3830864,2.699180031,4.55,63179,3.88,6.5
2018/8/24,8-2018,2862.3501,2876.1599,2862.3501,2874.6899,2596190000,3118226000,3.8,133.4,239.4,106.3830864,2.699180031,4.55,63179,3.88,6.5
2018/8/27,8-2018,2884.6899,2898.25,2884.6899,2896.74,2854080000,3098641500,3.8,133.4,239.4,106.3830864,2.699180031,4.55,63179,3.88,6.5
2018/8/28,8-2018,2901.45,2903.77,2893.5,2897.52,2683190000,3038196000,3.8,133.4,239.4,106.3830864,2.699180031,4.55,63179,3.88,6.5
2018/8/29,8-2018,2900.6201,2916.5,2898.3999,2914.04,2791860000,3002939500,3.8,133.4,239.4,106.3830864,2.699180031,4.55,63179,3.88,6.5
2018/8/30,8-2018,2908.9399,2912.46,2895.22,2901.1299,2802180000,2969679500,3.8,133.4,239.4,106.3830864,2.699180031,4.55,63179,3.88,6.5
2018/8/31,8-2018,2898.3701,2906.3201,2891.73,2901.52,2880260000,2962173000,3.8,133.4,239.4,106.3830864,2.699180031,4.55,63179,3.88,6.5
2018/9/4,9-2018,2896.96,2900.1799,2885.1299,2896.72,3077060000,2972299000,3.7,138.4,240,106.5067063,2.276972257,4.6275,63179,3.98,6.6
2018/9/5,9-2018,2891.5901,2894.21,2876.9199,2888.6001,3241250000,2976223000,3.7,138.4,240,106.5067063,2.276972257,4.6275,63179,3.98,6.6
2018/9/6,9-2018,2888.6399,2892.05,2867.29,2878.05,3139590000,2984592500,3.7,138.4,240,106.5067063,2.276972257,4.6275,63179,3.98,6.6
2018/9/7,9-2018,2868.26,2883.8101,2864.1201,2871.6799,2946270000,2979553500,3.7,138.4,240,106.5067063,2.276972257,4.6275,63179,3.98,6.6
2018/9/10,9-2018,2881.3899,2886.9299,2875.9399,2877.1299,2731400000,2953321500,3.7,138.4,240,106.5067063,2.276972257,4.6275,63179,3.98,6.6
2018/9/11,9-2018,2871.5701,2892.52,2866.78,2887.8899,2899660000,2940382000,3.7,138.4,240,106.5067063,2.276972257,4.6275,63179,3.98,6.6
2018/9/12,9-2018,2888.29,2894.6499,2879.2,2888.9199,3264930000,2954780000,3.7,138.4,240,106.5067063,2.276972257,4.6275,63179,3.98,6.6
2018/9/13,9-2018,2896.8501,2906.76,2896.3899,2904.1799,3254930000,2935273000,3.7,138.4,240,106.5067063,2.276972257,4.6275,63179,3.98,6.6
2018/9/14,9-2018,2906.3799,2908.3,2895.77,2904.98,3149800000,2931769000,3.7,138.4,240,106.5067063,2.276972257,4.6275,63179,3.98,6.6
2018/9/17,9-2018,2903.8301,2904.6499,2886.1599,2888.8,2947760000,2927952000,3.7,138.4,240,106.5067063,2.276972257,4.6275,63179,3.98,6.6
2018/9/18,9-2018,2890.74,2911.1699,2890.4299,2904.3101,3074610000,2944281500,3.7,138.4,240,106.5067063,2.276972257,4.6275,63179,3.98,6.6
2018/9/19,9-2018,2906.6001,2912.3601,2903.8201,2907.95,3280020000,2950925500,3.7,138.4,240,106.5067063,2.276972257,4.6275,63179,3.98,6.6
2018/9/20,9-2018,2919.73,2934.8,2919.73,2930.75,3337730000,2983334000,3.7,138.4,240,106.5067063,2.276972257,4.6275,63179,3.98,6.6
2018/9/21,9-2018,2936.76,2940.9099,2927.1101,2929.6699,5607610000,3128019000,3.7,138.4,240,106.5067063,2.276972257,4.6275,63179,3.98,6.6
2018/9/24,9-2018,2921.8301,2923.79,2912.6299,2919.3701,3372210000,3166820000,3.7,138.4,240,106.5067063,2.276972257,4.6275,63179,3.98,6.6
2018/9/25,9-2018,2921.75,2923.95,2913.7,2915.5601,3285480000,3188390000,3.7,138.4,240,106.5067063,2.276972257,4.6275,63179,3.98,6.6
2018/9/26,9-2018,2916.98,2931.1499,2903.28,2905.97,3388620000,3223661500,3.7,138.4,240,106.5067063,2.276972257,4.6275,63179,3.98,6.6
2018/9/27,9-2018,2911.6499,2927.22,2909.27,2914,3060850000,3237111000,3.7,138.4,240,106.5067063,2.276972257,4.6275,63179,3.98,6.6
2018/9/28,9-2018,2910.03,2920.53,2907.5,2913.98,3432300000,3268617000,3.7,138.4,240,106.5067063,2.276972257,4.6275,63179,3.98,6.6
2018/10/1,10-2018,2926.29,2937.0601,2917.9099,2924.5901,3364190000,3292813500,3.8,137.9,238.7,106.6948784,2.522469875,4.83,63179,4.14,7
2018/10/2,10-2018,2923.8,2931.4199,2919.3701,2923.4299,3401880000,3309054500,3.8,137.9,238.7,106.6948784,2.522469875,4.83,63179,4.14,7
2018/10/3,10-2018,2931.6899,2939.8601,2921.3601,2925.51,3598710000,3326927500,3.8,137.9,238.7,106.6948784,2.522469875,4.83,63179,4.14,7
2018/10/4,10-2018,2919.3501,2919.78,2883.9199,2901.6101,3496860000,3344791000,3.8,137.9,238.7,106.6948784,2.522469875,4.83,63179,4.14,7
2018/10/5,10-2018,2902.54,2909.6399,2869.29,2885.5701,3328980000,3363926500,3.8,137.9,238.7,106.6948784,2.522469875,4.83,63179,4.14,7
2018/10/8,10-2018,2877.53,2889.45,2862.0801,2884.4299,3330320000,3393872500,3.8,137.9,238.7,106.6948784,2.522469875,4.83,63179,4.14,7
2018/10/9,10-2018,2882.51,2894.8301,2874.27,2880.3401,3520500000,3424914500,3.8,137.9,238.7,106.6948784,2.522469875,4.83,63179,4.14,7
2018/10/10,10-2018,2873.8999,2874.02,2784.8601,2785.6799,4501250000,3486730500,3.8,137.9,238.7,106.6948784,2.522469875,4.83,63179,4.14,7
2018/10/11,10-2018,2776.8701,2795.1399,2710.51,2728.3701,4890630000,3568515500,3.8,137.9,238.7,106.6948784,2.522469875,4.83,63179,4.14,7
2018/10/12,10-2018,2770.54,2775.77,2729.4399,2767.1299,3966040000,3609327500,3.8,137.9,238.7,106.6948784,2.522469875,4.83,63179,4.14,7
2018/10/15,10-2018,2763.8301,2775.99,2749.03,2750.79,3300140000,3626946500,3.8,137.9,238.7,106.6948784,2.522469875,4.83,63179,4.14,7
2018/10/16,10-2018,2767.05,2813.46,2766.9099,2809.9199,3428340000,3644633000,3.8,137.9,238.7,106.6948784,2.522469875,4.83,63179,4.14,7
2018/10/17,10-2018,2811.6699,2816.9399,2781.8101,2809.21,3321710000,3646717500,3.8,137.9,238.7,106.6948784,2.522469875,4.83,63179,4.14,7
2018/10/18,10-2018,2802,2806.04,2755.1799,2768.78,3616440000,3660653000,3.8,137.9,238.7,106.6948784,2.522469875,4.83,63179,4.14,7
2018/10/19,10-2018,2775.6599,2797.77,2760.27,2767.78,3566490000,3558597000,3.8,137.9,238.7,106.6948784,2.522469875,4.83,63179,4.14,7
2018/10/22,10-2018,2773.9399,2778.9399,2749.22,2755.8799,3307140000,3555343500,3.8,137.9,238.7,106.6948784,2.522469875,4.83,63179,4.14,7
2018/10/23,10-2018,2721.03,2753.5901,2691.4299,2740.6899,4348580000,3608498500,3.8,137.9,238.7,106.6948784,2.522469875,4.83,63179,4.14,7
2018/10/24,10-2018,2737.8701,2742.5901,2651.8899,2656.1001,4709310000,3674533000,3.8,137.9,238.7,106.6948784,2.522469875,4.83,63179,4.14,7
2018/10/25,10-2018,2674.8799,2722.7,2667.8401,2705.5701,4634770000,3753229000,3.8,137.9,238.7,106.6948784,2.522469875,4.83,63179,4.14,7
2018/10/26,10-2018,2667.8601,2692.3799,2628.1599,2658.6899,4803150000,3821771500,3.8,137.9,238.7,106.6948784,2.522469875,4.83,63179,4.14,7
2018/10/29,10-2018,2682.6499,2706.8501,2603.54,2641.25,4673700000,3887247000,3.8,137.9,238.7,106.6948784,2.522469875,4.83,63179,4.14,7
2018/10/30,10-2018,2640.6799,2685.4299,2635.3401,2682.6299,5106380000,3972472000,3.8,137.9,238.7,106.6948784,2.522469875,4.83,63179,4.14,7
2018/10/31,10-2018,2705.6001,2736.6899,2705.6001,2711.74,5112420000,4048157500,3.8,137.9,238.7,106.6948784,2.522469875,4.83,63179,4.14,7
2018/11/1,11-2018,2717.5801,2741.6699,2708.8501,2740.3701,4708420000,4108735500,3.8,135.7,238.8,106.3375201,2.176601073,4.866,63179,4.22,6.7
2018/11/2,11-2018,2745.45,2756.55,2700.4399,2723.0601,4237930000,4154183000,3.8,135.7,238.8,106.3375201,2.176601073,4.866,63179,4.22,6.7
2018/11/5,11-2018,2726.3701,2744.27,2717.9399,2738.3101,3623320000,4168833000,3.8,135.7,238.8,106.3375201,2.176601073,4.866,63179,4.22,6.7
2018/11/6,11-2018,2738.3999,2756.8201,2737.0801,2755.45,3510860000,4168351000,3.8,135.7,238.8,106.3375201,2.176601073,4.866,63179,4.22,6.7
2018/11/7,11-2018,2774.1299,2815.1499,2774.1299,2813.8899,3914750000,4139026000,3.8,135.7,238.8,106.3375201,2.176601073,4.866,63179,4.22,6.7
2018/11/8,11-2018,2806.3799,2814.75,2794.99,2806.8301,3630490000,4076019000,3.8,135.7,238.8,106.3375201,2.176601073,4.866,63179,4.22,6.7
2018/11/9,11-2018,2794.1001,2794.1001,2764.24,2781.01,4019090000,4078671500,3.8,135.7,238.8,106.3375201,2.176601073,4.866,63179,4.22,6.7
2018/11/12,11-2018,2773.9299,2775.99,2722,2726.22,3670930000,4097211000,3.8,135.7,238.8,106.3375201,2.176601073,4.866,63179,4.22,6.7
2018/11/13,11-2018,2730.05,2754.6001,2714.98,2722.1799,4091440000,4130366000,3.8,135.7,238.8,106.3375201,2.176601073,4.866,63179,4.22,6.7
2018/11/14,11-2018,2737.8999,2746.8,2685.75,2701.5801,4402370000,4184399000,3.8,135.7,238.8,106.3375201,2.176601073,4.866,63179,4.22,6.7
2018/11/15,11-2018,2693.52,2735.3799,2670.75,2730.2,4179140000,4212534000,3.8,135.7,238.8,106.3375201,2.176601073,4.866,63179,4.22,6.7
2018/11/16,11-2018,2718.54,2746.75,2712.1599,2736.27,3975180000,4232968500,3.8,135.7,238.8,106.3375201,2.176601073,4.866,63179,4.22,6.7
2018/11/19,11-2018,2730.74,2733.1599,2681.0901,2690.73,3772900000,4256256500,3.8,135.7,238.8,106.3375201,2.176601073,4.866,63179,4.22,6.7
2018/11/20,11-2018,2654.6001,2669.4399,2631.52,2641.8899,4357900000,4256722500,3.8,135.7,238.8,106.3375201,2.176601073,4.866,63179,4.22,6.7
2018/11/21,11-2018,2657.74,2670.73,2649.8201,2649.9299,3233550000,4182934500,3.8,135.7,238.8,106.3375201,2.176601073,4.866,63179,4.22,6.7
2018/11/23,11-2018,2633.3601,2647.55,2631.0901,2632.5601,1651650000,4033778500,3.8,135.7,238.8,106.3375201,2.176601073,4.866,63179,4.22,6.7
2018/11/26,11-2018,2649.97,2674.3501,2649.97,2673.45,3443950000,3965818500,3.8,135.7,238.8,106.3375201,2.176601073,4.866,63179,4.22,6.7
2018/11/27,11-2018,2663.75,2682.53,2655.8899,2682.1699,3485220000,3906394500,3.8,135.7,238.8,106.3375201,2.176601073,4.866,63179,4.22,6.7
2018/11/28,11-2018,2691.45,2744,2684.3799,2743.79,3951670000,3848659000,3.8,135.7,238.8,106.3375201,2.176601073,4.866,63179,4.22,6.7
2018/11/29,11-2018,2736.97,2753.75,2722.9399,2737.8,3560770000,3771076500,3.8,135.7,238.8,106.3375201,2.176601073,4.866,63179,4.22,6.7
2018/11/30,11-2018,2737.76,2760.8799,2732.76,2760.1699,4658580000,3768584500,3.8,135.7,238.8,106.3375201,2.176601073,4.866,63179,4.22,6.7
2018/12/3,12-2018,2790.5,2800.1799,2773.3799,2790.3701,4186060000,3765991000,3.9,128.1,238.3,105.997882,1.910158829,4.6375,63179,4.02,7.5
2018/12/4,12-2018,2782.4299,2785.9299,2697.1799,2700.0601,4499840000,3809817000,3.9,128.1,238.3,105.997882,1.910158829,4.6375,63179,4.02,7.5
2018/12/6,12-2018,2663.51,2696.1499,2621.53,2695.95,5141470000,3891347500,3.9,128.1,238.3,105.997882,1.910158829,4.6375,63179,4.02,7.5
2018/12/7,12-2018,2691.26,2708.54,2623.1399,2633.0801,4216690000,3906444500,3.9,128.1,238.3,105.997882,1.910158829,4.6375,63179,4.02,7.5
2018/12/10,12-2018,2630.8601,2647.51,2583.23,2637.72,4151030000,3932471500,3.9,128.1,238.3,105.997882,1.910158829,4.6375,63179,4.02,7.5
2018/12/11,12-2018,2664.4399,2674.3501,2621.3,2636.78,3905870000,3926810500,3.9,128.1,238.3,105.997882,1.910158829,4.6375,63179,4.02,7.5
2018/12/12,12-2018,2658.23,2685.4399,2650.26,2651.0701,3958890000,3941208500,3.9,128.1,238.3,105.997882,1.910158829,4.6375,63179,4.02,7.5
2018/12/13,12-2018,2658.7,2670.1899,2637.27,2650.54,3927720000,3933022500,3.9,128.1,238.3,105.997882,1.910158829,4.6375,63179,4.02,7.5
2018/12/14,12-2018,2629.6799,2635.0701,2593.8401,2599.95,4035020000,3914655000,3.9,128.1,238.3,105.997882,1.910158829,4.6375,63179,4.02,7.5
2018/12/17,12-2018,2590.75,2601.1299,2530.54,2545.9399,4616350000,3936515500,3.9,128.1,238.3,105.997882,1.910158829,4.6375,63179,4.02,7.5
2018/12/18,12-2018,2559.8999,2573.99,2528.71,2546.1599,4470880000,3961300500,3.9,128.1,238.3,105.997882,1.910158829,4.6375,63179,4.02,7.5
2018/12/19,12-2018,2547.05,2585.29,2488.96,2506.96,5127940000,4029052500,3.9,128.1,238.3,105.997882,1.910158829,4.6375,63179,4.02,7.5
2018/12/20,12-2018,2496.77,2509.6299,2441.1799,2467.4199,5585780000,4090446500,3.9,128.1,238.3,105.997882,1.910158829,4.6375,63179,4.02,7.5
2018/12/21,12-2018,2465.3799,2504.4099,2408.55,2416.6201,7609010000,4309219500,3.9,128.1,238.3,105.997882,1.910158829,4.6375,63179,4.02,7.5
2018/12/24,12-2018,2400.5601,2410.3401,2351.1001,2351.1001,2613930000,4357333500,3.9,128.1,238.3,105.997882,1.910158829,4.6375,63179,4.02,7.5
2018/12/26,12-2018,2363.1201,2467.76,2346.5801,2467.7,4233990000,4396835500,3.9,128.1,238.3,105.997882,1.910158829,4.6375,63179,4.02,7.5
2018/12/27,12-2018,2442.5,2489.1001,2397.9399,2488.8301,4096610000,4427405000,3.9,128.1,238.3,105.997882,1.910158829,4.6375,63179,4.02,7.5
2018/12/28,12-2018,2498.77,2520.27,2472.8899,2485.74,3702620000,4414952500,3.9,128.1,238.3,105.997882,1.910158829,4.6375,63179,4.02,7.5
2018/12/31,12-2018,2498.9399,2509.24,2482.8201,2506.8501,3442870000,4409057500,3.9,128.1,238.3,105.997882,1.910158829,4.6375,63179,4.02,7.5
2019/1/2,1-2019,2476.96,2519.49,2467.47,2510.03,3733160000,4362786500,4,120.2,238.5,106.1999772,1.551235133,4.464,68703,3.93,6.9
2019/1/3,1-2019,2491.9199,2493.1399,2443.96,2447.8899,3822860000,4344626500,4,120.2,238.5,106.1999772,1.551235133,4.464,68703,3.93,6.9
2019/1/4,1-2019,2474.3301,2538.0701,2474.3301,2531.9399,4213410000,4330305000,4,120.2,238.5,106.1999772,1.551235133,4.464,68703,3.93,6.9
2019/1/7,1-2019,2535.6101,2566.1599,2524.5601,2549.6899,4104710000,4278467000,4,120.2,238.5,106.1999772,1.551235133,4.464,68703,3.93,6.9
2019/1/8,1-2019,2568.1101,2579.8201,2547.5601,2574.4099,4083030000,4271784000,4,120.2,238.5,106.1999772,1.551235133,4.464,68703,3.93,6.9
2019/1/9,1-2019,2580,2595.3201,2568.8899,2584.96,4052480000,4266856500,4,120.2,238.5,106.1999772,1.551235133,4.464,68703,3.93,6.9
2019/1/10,1-2019,2573.51,2597.8201,2562.02,2596.6399,3704500000,4256788000,4,120.2,238.5,106.1999772,1.551235133,4.464,68703,3.93,6.9
2019/1/11,1-2019,2588.1101,2596.27,2577.3999,2596.26,3434490000,4230568000,4,120.2,238.5,106.1999772,1.551235133,4.464,68703,3.93,6.9
2019/1/14,1-2019,2580.3101,2589.3201,2570.4099,2582.6101,3664450000,4217404500,4,120.2,238.5,106.1999772,1.551235133,4.464,68703,3.93,6.9
2019/1/15,1-2019,2585.1001,2613.0801,2585.1001,2610.3,3572330000,4194270000,4,120.2,238.5,106.1999772,1.551235133,4.464,68703,3.93,6.9
2019/1/16,1-2019,2614.75,2625.76,2612.6799,2616.1001,3863770000,4156641000,4,120.2,238.5,106.1999772,1.551235133,4.464,68703,3.93,6.9
2019/1/17,1-2019,2609.28,2645.0601,2606.3601,2635.96,3772270000,4121710500,4,120.2,238.5,106.1999772,1.551235133,4.464,68703,3.93,6.9
2019/1/18,1-2019,2651.27,2675.47,2647.5801,2670.71,3986730000,4064650000,4,120.2,238.5,106.1999772,1.551235133,4.464,68703,3.93,6.9
2019/1/22,1-2019,2657.8799,2657.8799,2617.27,2632.8999,3908030000,3980762500,4,120.2,238.5,106.1999772,1.551235133,4.464,68703,3.93,6.9
2019/1/23,1-2019,2643.48,2653.1899,2612.8601,2638.7,3335610000,3767092500,4,120.2,238.5,106.1999772,1.551235133,4.464,68703,3.93,6.9
2019/1/24,1-2019,2638.8401,2647.2,2627.01,2642.3301,3433250000,3808058500,4,120.2,238.5,106.1999772,1.551235133,4.464,68703,3.93,6.9
2019/1/25,1-2019,2657.4399,2672.3799,2657.3301,2664.76,3814080000,3787063000,4,120.2,238.5,106.1999772,1.551235133,4.464,68703,3.93,6.9
2019/1/28,1-2019,2644.97,2644.97,2624.0601,2643.8501,3612810000,3762873000,4,120.2,238.5,106.1999772,1.551235133,4.464,68703,3.93,6.9
2019/1/29,1-2019,2644.8899,2650.9299,2631.05,2640,3504200000,3752952000,4,120.2,238.5,106.1999772,1.551235133,4.464,68703,3.93,6.9
2019/1/30,1-2019,2653.6201,2690.4399,2648.3401,2681.05,3867810000,3774199000,4,120.2,238.5,106.1999772,1.551235133,4.464,68703,3.93,6.9
2019/1/31,1-2019,2685.49,2708.95,2678.6499,2704.1001,4917650000,3833423500,4,120.2,238.5,106.1999772,1.551235133,4.464,68703,3.93,6.9
2019/2/1,2-2019,2702.3201,2716.6599,2696.8799,2706.53,3759270000,3830244000,3.8,131.4,238.1,106.6488902,1.520135299,4.37,68703,3.79,6.4
2019/2/4,2-2019,2706.49,2724.99,2698.75,2724.8701,3359840000,3787565500,3.8,131.4,238.1,106.6488902,1.520135299,4.37,68703,3.79,6.4
2019/2/5,2-2019,2728.3401,2738.98,2724.03,2737.7,3560430000,3760351500,3.8,131.4,238.1,106.6488902,1.520135299,4.37,68703,3.79,6.4
2019/2/6,2-2019,2735.05,2738.0801,2724.1499,2731.6101,3472690000,3729834500,3.8,131.4,238.1,106.6488902,1.520135299,4.37,68703,3.79,6.4
2019/2/7,2-2019,2717.53,2719.3201,2687.26,2706.05,4099490000,3732185000,3.8,131.4,238.1,106.6488902,1.520135299,4.37,68703,3.79,6.4
2019/2/8,2-2019,2692.3601,2708.0701,2681.8301,2707.8799,3622330000,3728076500,3.8,131.4,238.1,106.6488902,1.520135299,4.37,68703,3.79,6.4
2019/2/11,2-2019,2712.3999,2718.05,2703.79,2709.8,3361970000,3724450500,3.8,131.4,238.1,106.6488902,1.520135299,4.37,68703,3.79,6.4
2019/2/12,2-2019,2722.6101,2748.1899,2722.6101,2744.73,3827770000,3732616500,3.8,131.4,238.1,106.6488902,1.520135299,4.37,68703,3.79,6.4
2019/2/13,2-2019,2750.3,2761.8501,2748.6299,2753.03,3670770000,3737538500,3.8,131.4,238.1,106.6488902,1.520135299,4.37,68703,3.79,6.4
2019/2/14,2-2019,2743.5,2757.8999,2731.23,2745.73,3836700000,3736185000,3.8,131.4,238.1,106.6488902,1.520135299,4.37,68703,3.79,6.4
2019/2/15,2-2019,2760.24,2775.6599,2760.24,2775.6001,3641370000,3729640000,3.8,131.4,238.1,106.6488902,1.520135299,4.37,68703,3.79,6.4
2019/2/19,2-2019,2769.28,2787.3301,2767.29,2779.76,3533710000,3706989000,3.8,131.4,238.1,106.6488902,1.520135299,4.37,68703,3.79,6.4
2019/2/20,2-2019,2779.05,2789.8799,2774.0601,2784.7,3835450000,3703360000,3.8,131.4,238.1,106.6488902,1.520135299,4.37,68703,3.79,6.4
2019/2/21,2-2019,2780.24,2781.5801,2764.55,2774.8799,3559710000,3714565000,3.8,131.4,238.1,106.6488902,1.520135299,4.37,68703,3.79,6.4
2019/2/22,2-2019,2780.6699,2794.2,2779.1101,2792.6699,3427810000,3714293000,3.8,131.4,238.1,106.6488902,1.520135299,4.37,68703,3.79,6.4
2019/2/25,2-2019,2804.3501,2813.49,2794.99,2796.1101,3804380000,3713808000,3.8,131.4,238.1,106.6488902,1.520135299,4.37,68703,3.79,6.4
2019/2/26,2-2019,2792.3601,2803.1201,2789.47,2793.8999,3645680000,3715451500,3.8,131.4,238.1,106.6488902,1.520135299,4.37,68703,3.79,6.4
2019/2/27,2-2019,2787.5,2795.76,2775.1299,2792.3799,3767130000,3728598000,3.8,131.4,238.1,106.6488902,1.520135299,4.37,68703,3.79,6.4
2019/2/28,2-2019,2788.1101,2793.73,2782.51,2784.49,4396930000,3755054000,3.8,131.4,238.1,106.6488902,1.520135299,4.37,68703,3.79,6.4
2019/3/1,3-2019,2798.22,2808.02,2787.3799,2803.6899,3972280000,3707785500,3.8,124.1,238.1,107.2505348,1.86252277,4.265,68703,3.77,5.8
2019/3/4,3-2019,2814.3701,2816.8799,2767.6599,2792.8101,3919810000,3715812500,3.8,124.1,238.1,107.2505348,1.86252277,4.265,68703,3.77,5.8
2019/3/5,3-2019,2794.4099,2796.4399,2782.97,2789.6499,3585690000,3727105000,3.8,124.1,238.1,107.2505348,1.86252277,4.265,68703,3.77,5.8
2019/3/6,3-2019,2790.27,2790.27,2768.6899,2771.45,3786600000,3738413500,3.8,124.1,238.1,107.2505348,1.86252277,4.265,68703,3.77,5.8
2019/3/7,3-2019,2766.53,2767.25,2739.0901,2748.9299,3904860000,3760022000,3.8,124.1,238.1,107.2505348,1.86252277,4.265,68703,3.77,5.8
2019/3/8,3-2019,2730.79,2744.1299,2722.27,2743.0701,3423130000,3726204000,3.8,124.1,238.1,107.2505348,1.86252277,4.265,68703,3.77,5.8
2019/3/11,3-2019,2747.6101,2784,2747.6101,2783.3,3749030000,3732539000,3.8,124.1,238.1,107.2505348,1.86252277,4.265,68703,3.77,5.8
2019/3/12,3-2019,2787.3401,2798.3201,2786.73,2791.52,3414230000,3735152000,3.8,124.1,238.1,107.2505348,1.86252277,4.265,68703,3.77,5.8
2019/3/13,3-2019,2799.78,2821.24,2799.78,2810.9199,3766150000,3732071000,3.8,124.1,238.1,107.2505348,1.86252277,4.265,68703,3.77,5.8
2019/3/14,3-2019,2810.3799,2815,2803.46,2808.48,3469730000,3722019000,3.8,124.1,238.1,107.2505348,1.86252277,4.265,68703,3.77,5.8
2019/3/15,3-2019,2810.79,2830.73,2810.79,2822.48,5962730000,3828320500,3.8,124.1,238.1,107.2505348,1.86252277,4.265,68703,3.77,5.8
2019/3/18,3-2019,2822.6101,2835.4099,2821.99,2832.9399,3552190000,3823861500,3.8,124.1,238.1,107.2505348,1.86252277,4.265,68703,3.77,5.8
2019/3/19,3-2019,2840.76,2852.4199,2823.27,2832.5701,3620220000,3828187000,3.8,124.1,238.1,107.2505348,1.86252277,4.265,68703,3.77,5.8
2019/3/20,3-2019,2831.3401,2843.54,2812.4299,2824.23,3771200000,3824974500,3.8,124.1,238.1,107.2505348,1.86252277,4.265,68703,3.77,5.8
2019/3/21,3-2019,2819.72,2860.3101,2817.3799,2854.8799,3546800000,3824329000,3.8,124.1,238.1,107.2505348,1.86252277,4.265,68703,3.77,5.8
2019/3/22,3-2019,2844.52,2846.1599,2800.47,2800.71,4237200000,3864798500,3.8,124.1,238.1,107.2505348,1.86252277,4.265,68703,3.77,5.8
2019/3/25,3-2019,2796.01,2809.79,2785.02,2798.3601,3376580000,3843408500,3.8,124.1,238.1,107.2505348,1.86252277,4.265,68703,3.77,5.8
2019/3/26,3-2019,2812.6599,2829.8701,2803.99,2818.46,3266050000,3824427000,3.8,124.1,238.1,107.2505348,1.86252277,4.265,68703,3.77,5.8
2019/3/27,3-2019,2819.72,2825.5601,2787.72,2805.3701,3372930000,3804717000,3.8,124.1,238.1,107.2505348,1.86252277,4.265,68703,3.77,5.8
2019/3/28,3-2019,2809.3999,2819.71,2798.77,2815.4399,3158170000,3742779000,3.8,124.1,238.1,107.2505348,1.86252277,4.265,68703,3.77,5.8
2019/3/29,3-2019,2828.27,2836.03,2819.23,2834.3999,3740700000,3731200000,3.8,124.1,238.1,107.2505348,1.86252277,4.265,68703,3.77,5.8
2019/4/1,4-2019,2848.6299,2869.3999,2848.6299,2867.1899,3500760000,3710247500,3.6,129.2,237.2,107.8184265,1.996439733,4.1425,68703,3.69,5.7
2019/4/2,4-2019,2868.24,2872.8999,2858.75,2867.24,3246900000,3693308000,3.6,129.2,237.2,107.8184265,1.996439733,4.1425,68703,3.69,5.7
2019/4/3,4-2019,2876.0901,2885.25,2865.1699,2873.3999,3550240000,3681490000,3.6,129.2,237.2,107.8184265,1.996439733,4.1425,68703,3.69,5.7
2019/4/4,4-2019,2873.99,2881.28,2867.1399,2879.3899,3015180000,3637006000,3.6,129.2,237.2,107.8184265,1.996439733,4.1425,68703,3.69,5.7
